a_id_,ClusterID,val_CRBEC,val_FC011EC,val_FC01EC,val_FC021EC,val_FC022EC,val_FC02EC,val_FC031EC,val_FC032EC,val_FC041EC,val_FC042EC,val_FC043EC,val_FC044EC,val_FC045EC,val_FC04EC,val_FC052EC,val_FC053EC,val_FC054EC,val_FC055EC,val_FC056EC,val_FC05EC,val_FC063EC,val_FC06EC,val_FC071EC,val_FC072EC,val_FC07EC,val_FC091EC,val_FC096EC,val_FC10EC,val_FC121EC,val_FC123EC,val_FC125EC,val_FC126EC,val_FCTOTEC,val_HHPEDY000_001EC,val_HHPEDY001_002EC,val_HHPEDY002_005EC,val_HHPEDY005_007EC,val_HHPEDY007_010EC,val_HHPEDY010_020EC,val_HHPEDY020_035EC,val_HHPEDY035_070EC,val_HHPEDY070_100EC,val_HHPEDY100_150EC,val_HHPEDY150_200EC,val_HHPEDY200_250EC,val_PEDYEC,val_PEDYHHEC,val_RRBEC
Germany_DEG0F - Ilm-Kreis,0,1884250200.0,181927840.0,205816960.0,28129814.0,26670364.0,57919296.0,64400640.0,13016978.0,115541420.0,162732560.0,21010510.0,42840372.0,78209514.0,420478160.0,12393592.0,19568194.0,15733626.0,12811296.0,13911768.0,142827420.0,11893323.4,79423192.0,100514704.0,134793820.0,266404240.0,38587814.0,47557460.0,12046536.0,36783322.0,9636904.6,58754868.0,54392490.0,1846569600.0,1.794e-06,0.0006428,6.504108,67.71752399999995,502.11678,7987.9478,18866.242,20991.464,3989.2344,1264.9716,169.06933999999998,28.688512000000003,2160904200.0,40114.492000000006,725818820.0
Germany_DEG0G - Weimarer Land,0,1482332200.0,140077080.0,158470880.0,22252236.0,21097186.0,45816786.0,43675250.0,8827863.4,91968960.0,129533780.0,16723688.0,34100146.0,62252806.0,334693820.0,9918131.8,15659762.0,12591040.0,10252284.0,11133026.0,114298800.0,9541826.6,63719180.0,80424246.0,107849884.0,213155120.0,30657976.0,37786884.0,7758195.0,29436906.0,7712110.2,47019478.0,43528750.0,1452338000.0,4.466e-07,0.0002088,2.8604462,33.320456,272.4486,5028.5516,13426.045999999998,16614.928,3433.3838000000005,1139.035,158.05404,27.41023399999998,1709496200.0,42593.28,565754580.0
Germany_DEG0H - Sonneberg,0,1070343800.0,101228180.0,114520320.0,15605446.0,14796998.0,32132894.0,33059520.0,6682162.2,65886346.0,92792546.0,11981802.0,24429388.0,44599808.0,239771880.0,7058605.6,11144524.0,8960829.0,7296758.4,7923354.2,81346880.0,7020562.2,46884908.0,57243238.0,76770084.0,151721080.0,22388638.0,27586898.0,5761708.4,21477268.0,5627242.0,34308690.0,31760076.0,1048858100.0,8.202e-09,1.2219999999999998e-05,0.5476293999999801,9.3354854,103.884224,2849.4084,9559.5932,12911.824,2553.8022,760.76644,89.27484000000001,13.1882378,1258433600.0,43628.57,408298840.0
Germany_DEG0I - Saalfeld-Rudolstadt,0,1841683200.0,183884180.0,208029840.0,27367076.0,25949778.0,56351542.0,54878880.0,11092416.0,113494100.0,159838360.0,20640250.0,42081516.0,76827924.0,413023380.0,12249790.0,19340410.0,15550946.0,12663342.0,13750600.0,141174060.0,11820724.0,78945292.0,99307754.0,133188260.0,263214780.0,37863050.0,46646316.0,8830409.2,36425930.0,9544472.0,58192068.0,53867460.0,1804674000.0,3.974000000000001e-07,0.0002285999999999,3.7410612,45.598938,382.83028,7124.753999999999,18447.284,21199.410000000003,3937.9566,1189.7558,147.66440000000003,23.351102,2130740600.0,40591.974,711059580.0
Germany_DEG0J - Saale-Holzland-Kreis,0,1507230800.0,144332980.0,163285560.0,22440136.0,21275838.0,46204204.0,45425634.0,9181662.2,93149760.0,131194320.0,16938894.0,34538022.0,63053090.0,338990000.0,10046776.4,15862710.0,12754326.0,10385436.0,11277492.0,115782300.0,9716287.8,64886222.0,81462856.0,109245844.0,215910160.0,31124230.0,38356840.0,7905076.8,29925210.0,7840361.8,47801626.0,44251758.0,1476852400.0,2.424e-07,0.0001349999999999,2.2239676,27.61801,238.18198,4734.1822,13310.566,17040.254,3576.1582000000003,1186.6274,163.456,28.058185999999985,1745103600.0,43295.68,577076540.0
Germany_DEG0K - Saale-Orla-Kreis,0,1424490800.0,139075360.0,157337240.0,21289658.0,20186734.0,43837146.0,42657486.0,8622156.4,87932240.0,123840080.0,15991242.0,32603616.0,59523644.0,320000260.0,9576837.2,15120382.0,12157692.0,9900062.0,10750132.0,110368840.0,9112132.6,60854926.0,77613768.0,104091170.0,205713640.0,28993826.0,35721978.0,7213516.4,28123956.0,7368969.8,44928112.0,41589848.0,1395816600.0,9.148000000000001e-08,7.409999999999999e-05,1.7441505999999598,24.023634,223.27458,4775.5534,13582.954000000002,16541.868000000002,3141.3922,943.6945,114.697668,17.687698,1641996200.0,41718.322,547868260.0
Germany_DEG0L - Greiz,0,1757730600.0,174744980.0,197690500.0,26016802.0,24670248.0,53572060.0,49129522.0,9930330.6,108719820.0,153111600.0,19772582.0,40311374.0,73597222.0,395647900.0,11692168.0,18459866.0,14843034.0,12087116.0,13124744.0,134748940.0,11431874.8,76350296.0,94795352.0,127140060.0,251257360.0,36567602.0,45045040.0,7588988.2,35122250.0,9203151.8,56111398.0,51940492.0,1722279400.0,3.9500000000000003e-07,0.0002076,3.186381,38.40975399999998,322.03998,6102.7494,16418.408000000003,20093.976,4043.365,1304.5346,174.67025999999998,29.367744000000005,2047711400.0,42202.164,676011680.0
Germany_DEG0M - Altenburger Land,0,1577366800.0,160098300.0,181120480.0,23519414.0,22302470.0,48429976.0,46156602.0,9329425.6,97350484.0,137098900.0,17705058.0,36095848.0,65901256.0,354272680.0,10386050.6,16397628.0,13184914.0,10736926.0,11658610.0,119696560.0,10113480.2,67545352.0,84230346.0,112971460.0,223255520.0,32830386.0,40440358.0,7182795.4,31190920.0,8173131.2,49831324.0,46126860.0,1545623200.0,5.034000000000001e-07,0.0002616,3.83889479999998,45.015608,365.66082000000006,6486.101000000001,16185.916,18073.22,3292.4858,987.05104,122.038008,19.299126,1821864200.0,39980.728,609704780.0
"Germany_DEG0N - Eisenach, Kreisfreie Stadt",0,763739180.0,74422196.0,84194856.0,11438828.0,10844092.0,23551222.0,26101642.0,5275790.0,46951108.0,66130972.0,8537075.8,17408404.0,31779636.0,170865620.0,4883029.4,7709956.8,6199008.2,5047353.4,5481093.2,56272078.0,4829500.6,32249634.0,39655152.0,53174834.0,105099126.0,16188034.0,19956532.0,4826316.2,14939572.0,3913810.4,23861596.0,22090704.0,748425880.0,2.336e-06,0.0006352,4.7028888,43.56755,292.42806,4012.321,8391.3352,8430.3014,1480.1532,450.34192,58.17629999999999,9.6782558,875243540.0,37768.45,294062080.0
Germany_DEG0P - Wartburgkreis,0,2219814200.0,205991580.0,233040440.0,32502802.0,30817522.0,66924390.0,66815846.0,13505166.0,137038020.0,193003940.0,24920526.0,50810990.0,92762528.0,498706540.0,14825088.0,23406922.0,18820344.0,15325086.0,16641238.0,170850620.0,14577034.0,97348604.0,120186960.0,161181360.0,318548240.0,46062810.0,56760876.0,11900416.0,44618696.0,11690342.0,71274768.0,65980690.0,2175124800.0,4.762000000000001e-13,1.936000000000001e-08,0.0257599999999999,1.2289955999999995,32.785742000000006,2842.717,17631.984,30232.376,5282.662600000001,1162.9614,84.242258,7.8297364,2606591400.0,45517.74800000001,845198040.0
Greece_EL3 - Attiki,0,51629552000.0,7786391000.0,8296973200.0,414445060.0,1129167000.0,1934399200.0,1688088200.0,648901260.0,1681506200.0,6788470400.0,87843932.0,806173100.0,2465582400.0,11832288000.0,190790940.0,257300320.0,141912060.0,89638892.0,873220020.0,1672602000.0,674015660.0,2640566200.0,1740862000.0,2437114800.0,7428978400.0,434083380.0,313404540.0,1497828200.0,1362239000.0,197700740.0,437616240.0,1378424400.0,57422468000.0,7.7758072,86.37229,9819.6432,25992.694,74340.012,399698.84,511566.92,452036.6,91111.64200000002,35226.588,6503.0936,1520.3764,55537906000.0,34525.914000000004,16813702000.0
Greece_EL30 - Attiki,0,51629552000.0,7786391000.0,8296973200.0,414445060.0,1129167000.0,1934399200.0,1688088200.0,648901260.0,1681506200.0,6788470400.0,87843932.0,806173100.0,2465582400.0,11832288000.0,190790940.0,257300320.0,141912060.0,89638892.0,873220020.0,1672602000.0,674015660.0,2640566200.0,1740862000.0,2437114800.0,7428978400.0,434083380.0,313404540.0,1497828200.0,1362239000.0,197700740.0,437616240.0,1378424400.0,57422468000.0,7.7758072,86.37229,9819.6432,25992.694,74340.012,399698.84,511566.92,452036.6,91111.64200000002,35226.588,6503.0936,1520.3764,55537906000.0,34525.914000000004,16813702000.0
Greece_EL301 - Voreios Tomeas Athinon,0,8196249000.0,1282993400.0,1367126200.0,65964294.0,179708020.0,307874300.0,247794700.0,95249528.0,271026160.0,1094240800.0,14159908.0,129950480.0,397451300.0,1907265200.0,30387756.0,40980366.0,22601966.0,14276072.0,139079000.0,266395080.0,110327284.0,432212100.0,277406200.0,388367440.0,1183860200.0,71253734.0,51457898.0,193988360.0,221912240.0,32204256.0,71287586.0,224528540.0,9129992800.0,2.8442244,24.20709,2011.1708,4673.3652,12219.932,59778.27200000001,74404.13599999998,69570.352,15854.651999999998,6902.0992000000015,1465.8028,383.78144,8912839600.0,36009.132,2709296800.0
Greece_EL302 - Dytikos Tomeas Athinon,0,6236545600.0,964312840.0,1027547720.0,52319326.0,142542660.0,244195540.0,203136500.0,78083864.0,204840620.0,826982500.0,10701294.0,98209734.0,300365100.0,1441429400.0,22664456.0,30565054.0,16857898.0,10648206.0,103731312.0,198690840.0,78445322.0,307318640.0,207007460.0,289800600.0,883395500.0,53058688.0,38311706.0,183580420.0,160864460.0,23345952.0,51676976.0,162772280.0,6942232600.0,0.16016319999998,3.98107439999998,878.93794,2829.6758,9065.5902,53404.442,68185.938,54322.02999999999,9045.8462,2908.7152,424.73932,80.867394,6493283200.0,32273.698,2050148800.0
Greece_EL303 - Kentrikos Tomeas Athinon (Athens),0,13021302000.0,1891980800.0,2016031400.0,100660714.0,274326580.0,469884060.0,443048240.0,170336100.0,420829540.0,1698580600.0,21978864.0,201703940.0,616816800.0,2960588000.0,46132908.0,62218172.0,34318164.0,21679926.0,211149220.0,404458560.0,174973820.0,685567800.0,421494700.0,590002440.0,1798395000.0,114294700.0,82448718.0,399266300.0,349589720.0,50743506.0,112312380.0,353846220.0,14470636000.0,2.3681527999999803,28.281566,3123.7594,7952.726199999999,21869.796,110569.66,134570.68,115399.82,22945.808,8829.7462,1619.1688,375.07388,14388220000.0,33676.588,4191476200.0
Greece_EL304 - Notios Tomeas Athinon,0,7039881400.0,1119555800.0,1192970400.0,57765770.0,157378520.0,269614260.0,221270720.0,85056196.0,231932180.0,936371860.0,12116832.0,111200980.0,340100500.0,1632096400.0,25636650.0,34573120.0,19068444.0,12044346.0,117334200.0,224745620.0,91695866.0,359224760.0,234164280.0,327821200.0,999299360.0,61041110.0,44079074.0,179164140.0,186148260.0,27015046.0,59798872.0,188351340.0,7838912400.0,1.92555219999998,20.674892,2039.871,4946.4668,13094.41,62593.942,72313.442,59266.29400000001,11346.8662,4273.662,768.87924,175.92848,7498055000.0,32468.016000000003,2339968600.0
Greece_EL305 - Anatoliki Attiki,0,7969183400.0,1166978800.0,1243509800.0,64046340.0,174446800.0,298894920.0,272129660.0,104586088.0,256166080.0,1034421220.0,13386382.0,122852760.0,375776980.0,1803016600.0,30574648.0,41230786.0,22738902.0,14361148.0,139931400.0,268020300.0,100847166.0,395035820.0,278446060.0,389859180.0,1188449000.0,62163792.0,44924540.0,260776060.0,205003040.0,29746540.0,65852152.0,207370440.0,8852071000.0,0.326601,5.40531939999998,875.40434,2614.2076,8150.815199999999,49511.982,71038.01,70039.134,15561.158,6359.483,1226.53872,292.88188,8456394000.0,37430.914,2559630400.0
Greece_EL306 - Dytiki Attiki,0,2618938000.0,340027720.0,362327400.0,20375362.0,55497714.0,95088752.0,94562592.0,36342096.0,82602474.0,333550460.0,4316484.6,39613876.0,121168180.0,581384700.0,10048271.4,13550578.0,7473180.2,4719906.0,45988362.0,88085044.0,33074134.0,129561220.0,91442004.0,128029940.0,390281000.0,19808488.0,14312892.0,109689420.0,66875636.0,9703971.0,21482504.0,67650822.0,2903643200.0,0.00557,0.20884199999996,80.074598,330.10226,1321.111,11274.442,20902.358,24427.316,5901.607,2433.7676,457.63754,104.875916,2813101800.0,41792.296,803411200.0
"Greece_EL307 - Peiraias, Nisoi",0,6547453200.0,1020541900.0,1087460400.0,53313252.0,145266800.0,248847120.0,206145780.0,79247402.0,214109120.0,864323080.0,11184168.0,102641318.0,313903640.0,1506506600.0,25346268.0,34182224.0,18853508.0,11909286.0,116006560.0,222206380.0,84652082.0,331646060.0,230901440.0,323233740.0,985298260.0,52462890.0,37869736.0,171363720.0,171845620.0,24941478.0,55205752.0,173904660.0,7284981400.0,0.14554279999998,3.6135088,810.4253,2646.1486,8618.358199999999,52566.102,70152.38200000001,59011.648,10455.7038,3519.1140000000005,540.32682,106.967456,6976012800.0,33467.094,2159770000.0
"Greece_EL4 - Nisia Aigaiou, Kriti",0,15294798000.0,2256871800.0,2404869600.0,133849660.0,364602740.0,624682980.0,551709920.0,212060580.0,466018900.0,1881783600.0,24350418.0,223486660.0,683584780.0,3279976000.0,63095024.0,85080726.0,46924122.0,29634554.0,288761120.00000006,553082560.0,207149640.0,811339580.0,541596800.0,758262700.0,2311647800.0,127415700.0,92121780.0,401582460.0,398749740.0,57862696.0,128080220.0,403334920.0,17114320000.0,0.32174719999998,8.4076272,2043.0514000000005,6877.7958,22803.682,138367.04,174845.96000000002,131128.36,19723.935999999994,5821.8566,771.63038,136.508668,15693480000.0,31216.374,5077604200.0
Greece_EL41 - Voreio Aigaio,0,2694098600.0,395578800.0,421518620.0,20102996.0,54763558.0,93823580.0,89876006.0,34552006.0,86241634.0,348199120.0,4505890.2,41351924.0,126475500.0,606913080.0,9137333.2,12322518.0,6796182.0,4292664.6,41819934.0,80102708.0,38297524.0,150035180.0,97304398.0,136228080.0,415262340.0,21425076.0,15471402.0,59763368.0,79039444.0,11470322.0,25390940.0,79971948.0,3030562800.0,0.01988,0.8321925999999799,309.65428,1182.6352000000002,4228.6554,27044.762,33254.092000000004,22104.69,2694.9608,659.51108,69.47990200000001,10.166774999999982,2682718000.0,29293.902,879710820.0
"Greece_EL411 - Lesvos, Limnos",0,1408981200.0,206951940.0,220522560.0,10508712.0,28627724.0,49045996.0,46900600.0,18030584.0,45108770.0,182123600.0,2356775.0,21628814.0,66151642.0,317442340.0,4788396.2,6457606.6,3561546.6,2249592.6,21915668.0,41977782.0,20045638.0,78531844.0,50988276.0,71384150.0,217598700.0,11187556.0,8078275.0,31099154.0,41361586.0,6002509.6,13287216.0,41850312.0,1584965200.0,0.01414,0.5275346,172.46962000000002,629.3277999999999,2183.8806,13649.106,16899.280000000002,11658.264,1507.696,386.1012,42.72990599999999,6.48123879999996,1403789200.0,29775.664,460628700.0
"Greece_EL412 - Ikaria, Samos",0,588205560.0,86201704.0,91854366.0,4371414.8,11908106.0,20401820.0,19963974.0,7674826.4,18763002.0,75757614.0,980346.92,8997008.8,27517948.0,132046180.0,1984399.0,2676106.0,1475931.4,932219.32,9082180.8,17396080.0,8338778.8,32667028.0,21133796.0,29588098.0,90194256.0,4671999.6,3374383.8,13393094.0,17205076.0,2496765.8,5526924.0,17407028.0,661412640.0,0.00194,0.1275379999999999,66.46522200000001,277.12424,1038.77276,6756.0596000000005,7903.7954,4633.479600000001,458.6439,93.532316,7.820060000000001,0.9401286,585970720.0,27585.936,192161620.0
Greece_EL413 - Chios,0,696912200.0,102425176.0,109141680.0,5222867.6,14227732.0,24375760.0,23011430.0,8846597.8,22369864.0,90317870.0,1168768.0,10726100.0,32805932.0,157424640.0,2364537.8,3188806.0,1758704.4,1110852.8,10822086.6,20728844.0,9913106.8,38836330.0,25182314.0,35255826.0,107469340.0,5565523.8,4018744.4,15271120.0,20472782.0,2971048.6,6576800.4,20714610.0,784185100.0,0.003846,0.1771292,70.719454,276.18306,1006.00218,6639.597599999999,8451.0148,5812.9476,728.62096,179.87758000000002,18.929936,2.745409,692957600.0,29878.864,226920480.0
